line,annotated
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas!),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
[Verse 2 - Ja Rule],0
"The Rule be """,0
In Da Club,1
""" rude motherfucker poppin the bubbly",0
When shit get ugly I hug the snub closely,0
But usually we still see your bitches,0
"Dancin on some freak shit, trying to ride my dick",0
"I can't handle it, lower their manners",0
"To get they ass infront of my dick to dance, to B.I.G.'s ""One More Chance""",0
"Catching hate from a glance, but I'm a giant",0
"These niggas is mere ants, I'll stomp 'em wit a shank",0
"Give bitches the back hand,",0
"pimp shit, it's not realistic",1
"The game is helpless, let's not get it twisted",0
"I'm young, wrapped, and gifted, but still at the bottom",1
And stuck somewhere between Gomorrah and Saddam,0
I'm here to make this rap shit hotter than Harlem,0
Fuck the dog cause the werewolves is out the prowl,1
What's the procedure with a gun in your face,1
When you got one in your waist,1
Let's cock back nigga air out the space! (C'mon!) We gon',0
[Hook - Ja Rule],0
"Clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas!),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas!),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
[Verse 3 - Ja Rule],0
"Like Bush and Saddam, I'm a find out",0
Where Em Laden's hiding and bomb him first,1
"It could be much worse, I could be hotter than yo scrubs",1
"Mask and glove, gun hot from burnin ass up",1
"I'd rather be bossed up, wit a bunch of broads",0
"The preachers daughter screaming out ""Fuck the Lord!""",0
"I may have struck a chord, wit the Christians",0
But y'all got the freakiest bitches out of all the religions,0
And God gave me his blessings to handle my business,0
All these,0
wanksta snitches,1
", let the nina blow kisses",0
"If she some how misses, he gon' meet the mistress",0
"And ""Clap that boy"" like Birdman and Clipse",1
"I got these niggas all over my dick, like hoes",0
"I'm the star at these shows, I must be as hot as they come",0
What's the procedure with a gun in your face,1
When you got one in your waist,1
Let's cock back nigga air out the space! (C'mon!) We gon',0
[Hook - Ja Rule],0
"Clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas!),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas!),0
"We gon' clap back, we gon' clap back",0
"We gon' clap back, we gon' clap back",0
(Let's take 'em to war niggas),0
"We gon' clap back, we gon' clap back",0
[Outro],0
"[Ja Rule] Yeah, my nigga Zino in this motherfucker",0
"[Benzino] That's how we do it, know what I mean",0
"[Benzino] Buck '89 what's up baby, I see you",0
[Ja Rule] Break 'em down nigga! break 'em down!,0
"[Benzino] Bring them birds, in the motherfucking house",0
[Benzino] It's not a game no mo',0
[Ja Rule] Queens in this motherfucker,0
[Benzino] You know,0
"[Ja Rule] All my Jersey niggas, all my Boston niggas",0
"[Ja Rule] All my Brooklyn niggas, Brooklyn sir what up!",0
"[Ja Rule] Haha, yeah, holla at me man",0
