line,annotated
"Garde tes ""Yes we can""",1
[Couplet 4 : Kery James],0
"Sur le boulevard de la vie, je suis dans l'angle mort",1
Un nègre qui les défie est un nègre mort,1
Depuis le bruit et l'odeur je sens que je dérange la France,1
"Je fais un tour chez Guerlain, je mets du parfum de violence",1
"Quelle arrogance, quelle insolence",1
"Comme Sarkozy à Dakar, je choque l'assistance",1
Je me sens pas plus Européen que la livre sterling,1
Je fais mon négrocide au sol comme Alton Sterling,1
"À trop respirer le rejet, j'ai le poumon perforé",1
Je pourrais mourir d'infection comme un Traoré,1
Des négrophobes comme Alain Soral dans un texto,1
"Partout sur le globe, c'est chaud d'être un négro",1
Les histoires deviennent des...,1
[Couplet 5 : Lino],0
Les histoires deviennent des légendes,1
Les légendes deviennent des mythes,1
"Je roule des bâtons dans les jantes, Noirs, Kémites",1
"Sale noir, faucheuse",0
Je dépasse les limites,0
J'emprunte les voies rocheuses,1
Je brûle comme le soleil à son zénith,1
Accrocheuse ma zic a le majeur levée,0
"Regarde à quoi on me cantonne, le vrai du faux, je démêle",1
Sombre attitude comme ces nègres sortis de Compton,1
"Et d'après le Vatican, j'ai mérité mes chaînes",1
"Mec, si je mens, l'Enfer m'attend",1
Je rallume le feu de la révolte,1
Je brûle les bouquins de Fernand Nathan,1
"Kery m'a dit ""Bors, pas de blasphème"" j'ai mis le cran de sûreté",1
"Je rappe ma vérité nue, genre Crazy Horse",1
Je cogne sans les insulter,1
"Pas calibré pour la FM, acclamé par la street",1
J'avance entre les croix gammées,1
Les croix cramées,1
"À livrer, j'ai des millions de combats",1
À en choquer les forces du mal,1
"D'en bas c'est nous la France, négro, comme Alexandre Dumas",1
"Depuis la primaire, leur crâne encaisse pas le son du tam-tam",1
"Musique nègre égorge le rossignol, nos gueules en ""prime time""",1
"[Refrain : Lino, Kery James & Youssoupha]",0
Musique nègre,1
"Pas calibrée pour la FM, on fait de la musique nègre",1
Quelle insolence !,1
Musique nègre,1
"Garde tes ""Yes we can""",1
", on fait de la musique nègre",1
"Je suis revenu choquer leurs ghotas, choquer leurs ghotas",1
Musique nègre,1
"Pas calibrée pour la FM, on fait de la musique nègre",1
Quelle insolence !,1
Musique nègre,1
"Garde tes ""Yes we can""",1
[Couplet 6 : Youssoupha],0
Musique négrière pour un feat,0
Là c'est Kery James qui m'invite,0
"Secteur Ä, Tout Simplement Noir",1
Ménage à Trois,1
et,0
Mafia K'1fry,1
Je serai dernier s'il n'en reste qu'un,1
J'ai croisé des regards mesquins,0
Controversé dans mes versets,1
Comme un concert de Black M à Verdun,1
Puisqu'on nous critique dans nos combats,0
Ma,0
négritude,1
dans le coma,0
Votre presse a bien fait semblant quand Laurent Blanc parlait de quotas,1
Na bangaka lisusu te,1
Ngai na bangaka butu te,1
Ngai na bangaka kaka nzambe,1
Ngai na bangaka mutu te,1
[Couplet 7 : Kery James],0
Neg lakay se sa mwen yé,1
Map rété la yo pe relé,1
Musique nou yo pa aimé,1
Coulè nou yo dénigré,1
[Couplet 8 : Youssoupha],0
"West Indies,",1
négro radical,0
"Haïti, royaume d'Africa",1
Qui va défendre tous nos écrits ?,1
"C'est ni le CRAN, ni même la LICRA",1
Prim's,1
"[Refrain : Lino, Kery James & Youssoupha]",0
Musique nègre,1
"Pas calibrée pour la FM, on fait de la musique nègre",1
Quelle insolence !,1
Musique nègre,1
"Garde tes ""Yes we can""",1
", on fait de la musique nègre",1
"Je suis revenu choquer leurs ghotas, choquer leurs ghotas",1
Musique nègre,1
"Pas calibrée pour la FM, on fait de la musique nègre",1
Quelle insolence !,1
Musique nègre,1
"Garde tes ""Yes we can""",1
